Time,Longitude,Latitude,CW Channel,CW RSSI (dB)
2023-10-10T02:29:19.056,,,45040,-117.41
2023-10-10T02:29:19.059,,,45240,-117.53
2023-10-10T02:29:19.061,,,44690,-117.3
2023-10-10T02:29:19.063,,,45290,-117.2
2023-10-10T02:29:19.067,,,44790,-117.07
2023-10-10T02:29:19.070,,,44940,-117.68
2023-10-10T02:29:19.072,,,45540,-115.46
2023-10-10T02:29:19.074,,,45090,-117.16
2023-10-10T02:29:19.077,,,45340,-117.04
2023-10-10T02:29:19.081,,,44640,-117.42
2023-10-10T02:29:19.083,,,44740,-117.8
2023-10-10T02:29:19.085,,,45140,-117.96
2023-10-10T02:29:19.089,,,45390,-115.98
2023-10-10T02:29:19.092,,,44590,-117.04
2023-10-10T02:29:19.094,,,45440,-116.83
2023-10-10T02:29:19.099,,,44990,-117.24
2023-10-10T02:29:19.101,,,44840,-117.01
2023-10-10T02:29:19.103,,,45490,-116.34
2023-10-10T02:29:19.106,,,45190,-117.17
2023-10-10T02:29:19.108,,,44890,-117.87
2023-10-10T02:29:19.111,,,45040,-116.75
2023-10-10T02:29:19.115,,,45240,-115.83
2023-10-10T02:29:19.116,,,44690,-117.81
2023-10-10T02:29:19.121,,,45290,-117.3
2023-10-10T02:29:19.123,,,44790,-117.24
2023-10-10T02:29:19.125,,,44940,-117.2
2023-10-10T02:29:19.128,,,45540,-116.41
2023-10-10T02:29:19.129,,,45090,-116.25
2023-10-10T02:29:19.134,,,45340,-116.03
2023-10-10T02:29:19.142,,,44640,-116.22
2023-10-10T02:29:19.144,,,44740,-117.04
2023-10-10T02:29:19.148,,,45140,-117.09
2023-10-10T02:29:19.151,,,45390,-115.67
2023-10-10T02:29:19.154,,,44590,-117.73
2023-10-10T02:29:19.156,,,45440,-117.06
2023-10-10T02:29:19.160,,,44990,-116.92
2023-10-10T02:29:19.161,,,44840,-116.22
2023-10-10T02:29:19.166,,,45490,-116.38
2023-10-10T02:29:19.170,,,45190,-117.14
2023-10-10T02:29:19.174,,,44890,-116.11
2023-10-10T02:29:19.176,,,45040,-117.49
2023-10-10T02:29:19.178,,,45240,-116.7
2023-10-10T02:29:19.180,,,44690,-115.74
2023-10-10T02:29:19.184,,,45290,-116.34
2023-10-10T02:29:19.186,,,44790,-116.76
2023-10-10T02:29:19.191,,,44940,-117.38
2023-10-10T02:29:19.194,,,45540,-114.96
2023-10-10T02:29:19.198,,,45090,-117.44
2023-10-10T02:29:19.200,,,45340,-116.99
2023-10-10T02:29:19.202,,,44640,-116.24
2023-10-10T02:29:19.204,,,44740,-116.92
2023-10-10T02:29:19.209,,,45140,-117.96
2023-10-10T02:29:19.211,,,45390,-116.14
2023-10-10T02:29:19.214,,,44590,-116.78
2023-10-10T02:29:19.216,,,45440,-116.23
2023-10-10T02:29:19.219,,,44990,-116.85
2023-10-10T02:29:19.222,,,44840,-116.68
2023-10-10T02:29:19.226,,,45490,-114.98
2023-10-10T02:29:19.228,,,45190,-117.56
2023-10-10T02:29:19.231,,,44890,-117.2
2023-10-10T02:29:19.233,,,45040,-117.57
2023-10-10T02:29:19.237,,,45240,-117.93
2023-10-10T02:29:19.239,,,44690,-116.45
2023-10-10T02:29:19.243,,,45290,-117.11
2023-10-10T02:29:19.245,,,44790,-117.14
2023-10-10T02:29:19.248,,,44940,-116.35
2023-10-10T02:29:19.249,,,45540,-114.67
2023-10-10T02:29:19.254,,,45090,-116.92
2023-10-10T02:29:19.256,,,45340,-116.54
2023-10-10T02:29:19.259,,,44640,-117.96
2023-10-10T02:29:19.261,,,44740,-116.93
2023-10-10T02:29:19.265,,,45140,-118.06
2023-10-10T02:29:19.267,,,45390,-115.44
2023-10-10T02:29:19.270,,,44590,-116.31
2023-10-10T02:29:19.274,,,45440,-115.91
2023-10-10T02:29:19.276,,,44990,-116.85
2023-10-10T02:29:19.279,,,44840,-116.84
2023-10-10T02:29:19.280,,,45490,-116.24
2023-10-10T02:29:19.285,,,45190,-117.54
2023-10-10T02:29:19.288,,,44890,-117.93
2023-10-10T02:29:19.289,,,45040,-117.12
2023-10-10T02:29:19.293,,,45240,-116.59
2023-10-10T02:29:19.295,,,44690,-116.08
2023-10-10T02:29:19.299,,,45290,-116.34
2023-10-10T02:29:19.300,,,44790,-117.55
2023-10-10T02:29:19.303,,,44940,-116.96
2023-10-10T02:29:19.305,,,45540,-116.9
2023-10-10T02:29:19.310,,,45090,-117.57
2023-10-10T02:29:19.313,,,45340,-116.33
2023-10-10T02:29:19.315,,,44640,-117.81
2023-10-10T02:29:19.318,,,44740,-116.38
2023-10-10T02:29:19.322,,,45140,-116.47
2023-10-10T02:29:19.324,,,45390,-116.23
2023-10-10T02:29:19.327,,,44590,-117.84
2023-10-10T02:29:19.329,,,45440,-116.08
2023-10-10T02:29:19.333,,,44990,-116.61
2023-10-10T02:29:19.338,,,44840,-114.78
2023-10-10T02:29:19.339,,,45490,-115.85
2023-10-10T02:29:19.340,,,45190,-116.54
2023-10-10T02:29:19.346,,,44890,-116.74
2023-10-10T02:29:19.349,,,45040,-117.59
2023-10-10T02:29:19.352,,,45240,-116.73
2023-10-10T02:29:19.353,,,44690,-117.36
2023-10-10T02:29:19.357,,,45290,-117.22
2023-10-10T02:29:19.359,,,44790,-116.91
2023-10-10T02:29:19.362,,,44940,-118.06
2023-10-10T02:29:19.366,,,45540,-115.13
2023-10-10T02:29:19.372,,,45090,-116.38
2023-10-10T02:29:19.375,,,45340,-117.14
2023-10-10T02:29:19.379,,,44640,-116.51
2023-10-10T02:29:19.380,,,44740,-117.44
2023-10-10T02:29:19.385,,,45140,-117.33
2023-10-10T02:29:19.388,,,45390,-115.3
2023-10-10T02:29:19.389,,,44590,-117.6
2023-10-10T02:29:19.390,,,45440,-115.21
2023-10-10T02:29:19.391,,,44990,-116.72
2023-10-10T02:29:19.392,,,44840,-115.65
2023-10-10T02:29:19.397,,,45490,-116.77
2023-10-10T02:29:19.399,,,45190,-116.49
2023-10-10T02:29:19.402,,,44890,-117.2
2023-10-10T02:29:19.404,,,45040,-118.15
2023-10-10T02:29:19.408,,,45240,-115.48
2023-10-10T02:29:19.410,,,44690,-116.82
2023-10-10T02:29:19.412,,,45290,-116
2023-10-10T02:29:19.415,,,44790,-116.37
2023-10-10T02:29:19.419,,,44940,-117.82
2023-10-10T02:29:19.422,,,45540,-115.51
2023-10-10T02:29:19.424,,,45090,-116.88
2023-10-10T02:29:19.426,,,45340,-117.1
2023-10-10T02:29:19.431,,,44640,-116.73
2023-10-10T02:29:19.434,,,44740,-117.03
2023-10-10T02:29:19.436,,,45140,-117.5
2023-10-10T02:29:19.438,,,45390,-116.29
2023-10-10T02:29:19.442,,,44590,-117.36
2023-10-10T02:29:19.445,,,45440,-116.12
2023-10-10T02:29:19.447,,,44990,-116.65
2023-10-10T02:29:19.451,,,44840,-115.84
2023-10-10T02:29:19.453,,,45490,-115.36
2023-10-10T02:29:19.455,,,45190,-117.18
2023-10-10T02:29:19.458,,,44890,-116.44
2023-10-10T02:29:19.460,,,45040,-116.35
2023-10-10T02:29:19.464,,,45240,-116.57
2023-10-10T02:29:19.466,,,44690,-116.86
2023-10-10T02:29:19.469,,,45290,-117.06
2023-10-10T02:29:19.471,,,44790,-116.32
2023-10-10T02:29:19.475,,,44940,-115.55
2023-10-10T02:29:19.477,,,45540,-116.41
2023-10-10T02:29:19.481,,,45090,-117.17
2023-10-10T02:29:19.484,,,45340,-117.25
2023-10-10T02:29:19.492,,,44640,-116.32
2023-10-10T02:29:19.495,,,44740,-116.91
2023-10-10T02:29:19.496,,,45140,-116.88
2023-10-10T02:29:19.499,,,45390,-116.85
2023-10-10T02:29:19.502,,,44590,-118.45
2023-10-10T02:29:19.509,,,45440,-115.75
2023-10-10T02:29:19.511,,,44990,-117.13
2023-10-10T02:29:19.513,,,44840,-116.25
2023-10-10T02:29:19.516,,,45490,-115.98
2023-10-10T02:29:19.517,,,45190,-117.2
2023-10-10T02:29:19.519,,,44890,-116.89
2023-10-10T02:29:19.520,,,45040,-115.88
2023-10-10T02:29:19.522,,,45240,-117.65
2023-10-10T02:29:19.526,,,44690,-116.74
2023-10-10T02:29:19.528,,,45290,-116.91
2023-10-10T02:29:19.531,,,44790,-117.22
2023-10-10T02:29:19.534,,,44940,-116.85
2023-10-10T02:29:19.536,,,45540,-116.73
2023-10-10T02:29:19.539,,,45090,-115.58
2023-10-10T02:29:19.540,,,45340,-116.56
2023-10-10T02:29:19.545,,,44640,-118.48
2023-10-10T02:29:19.553,,,44740,-116.21
2023-10-10T02:29:19.557,,,45140,-115.81
2023-10-10T02:29:19.563,,,45390,-117.11
2023-10-10T02:29:19.568,,,44590,-117
2023-10-10T02:29:19.575,,,45440,-115.64
2023-10-10T02:29:19.580,,,44990,-117.21
2023-10-10T02:29:19.589,,,44840,-115.6
2023-10-10T02:29:19.593,,,45490,-114.62
2023-10-10T02:29:19.600,,,45190,-117.52
2023-10-10T02:29:19.604,,,44890,-117.01
2023-10-10T02:29:19.611,,,45040,-116.2
2023-10-10T02:29:19.615,,,45240,-116.19
2023-10-10T02:29:19.622,,,44690,-118.02
2023-10-10T02:29:19.625,,,45290,-116.34
2023-10-10T02:29:19.653,,,44790,-115.82
2023-10-10T02:29:19.656,,,44940,-117.28
2023-10-10T02:29:19.659,,,45540,-116.63
2023-10-10T02:29:19.662,,,45090,-116.37
2023-10-10T02:29:19.664,,,45340,-117.46
2023-10-10T02:29:19.668,,,44640,-116.44
2023-10-10T02:29:19.670,,,44740,-116.05
2023-10-10T02:29:19.672,,,45140,-116.58
2023-10-10T02:29:19.675,,,45390,-116.58
2023-10-10T02:29:19.685,,,44590,-115.83
2023-10-10T02:29:19.690,,,45440,-115.86
2023-10-10T02:29:19.693,,,44990,-117.56
2023-10-10T02:29:19.697,,,44840,-116.45
2023-10-10T02:29:19.703,,,45490,-116.89
2023-10-10T02:29:19.708,,,45190,-117.04
2023-10-10T02:29:19.715,,,44890,-116.04
2023-10-10T02:29:19.720,,,45040,-116.47
2023-10-10T02:29:19.726,,,45240,-117.65
2023-10-10T02:29:19.731,,,44690,-116.95
2023-10-10T02:29:19.738,,,45290,-116.98
2023-10-10T02:29:19.744,,,44790,-117.23
2023-10-10T02:29:19.750,,,44940,-116.59
2023-10-10T02:29:19.757,,,45540,-115.1
2023-10-10T02:29:19.764,,,45090,-115.84
2023-10-10T02:29:19.766,,,45340,-115.5
2023-10-10T02:29:19.774,,,44640,-117.36
2023-10-10T02:29:19.776,,,44740,-117.4
2023-10-10T02:29:19.784,,,45140,-117.44
2023-10-10T02:29:19.789,,,45390,-116.95
2023-10-10T02:29:19.796,,,44590,-117.11
2023-10-10T02:29:19.801,,,45440,-115.39
2023-10-10T02:29:19.807,,,44990,-117.69
2023-10-10T02:29:19.811,,,44840,-117.02
2023-10-10T02:29:19.816,,,45490,-115.5
2023-10-10T02:29:19.823,,,45190,-117.86
2023-10-10T02:29:19.828,,,44890,-115.99
2023-10-10T02:29:19.833,,,45040,-116.02
2023-10-10T02:29:19.838,,,45240,-116.66
2023-10-10T02:29:19.845,,,44690,-116.47
2023-10-10T02:29:19.849,,,45290,-115.89
2023-10-10T02:29:19.859,,,44790,-115.98
2023-10-10T02:29:19.862,,,44940,-117.15
2023-10-10T02:29:19.867,,,45540,-117.13
2023-10-10T02:29:19.873,,,45090,-116.93
2023-10-10T02:29:19.879,,,45340,-117.03
2023-10-10T02:29:19.886,,,44640,-117.23
2023-10-10T02:29:19.892,,,44740,-117.53
2023-10-10T02:29:19.894,,,45140,-117.65
2023-10-10T02:29:19.902,,,45390,-116.66
2023-10-10T02:29:19.906,,,44590,-116.79
2023-10-10T02:29:19.913,,,45440,-116.67
2023-10-10T02:29:19.918,,,44990,-117.04
2023-10-10T02:29:19.923,,,44840,-116.37
2023-10-10T02:29:19.929,,,45490,-116.03
2023-10-10T02:29:19.933,,,45190,-117.49
2023-10-10T02:29:19.939,,,44890,-116.06
2023-10-10T02:29:19.945,,,45040,-116.9
2023-10-10T02:29:19.951,,,45240,-116.67
2023-10-10T02:29:19.955,,,44690,-116.6
2023-10-10T02:29:19.962,,,45290,-116.99
2023-10-10T02:29:19.967,,,44790,-117.05
2023-10-10T02:29:19.973,,,44940,-116.54
2023-10-10T02:29:19.977,,,45540,-116.56
2023-10-10T02:29:19.984,,,45090,-116.65
2023-10-10T02:29:19.990,,,45340,-116.61
2023-10-10T02:29:19.995,,,44640,-116.71
2023-10-10T02:29:20.001,,,44740,-115.53
2023-10-10T02:29:20.009,,,45140,-116.86
2023-10-10T02:29:20.012,,,45390,-117.06
2023-10-10T02:29:20.020,,,44590,-116.59
2023-10-10T02:29:20.024,,,45440,-116.51
2023-10-10T02:29:20.045,,,44990,-116.71
2023-10-10T02:29:20.049,,,44840,-117.55
2023-10-10T02:29:20.050,,,45490,-116.89
2023-10-10T02:29:20.053,,,45190,-117.11
2023-10-10T02:29:20.055,,,44890,-117
2023-10-10T02:29:20.058,,,45040,-117.18
2023-10-10T02:29:20.064,,,45240,-117.45
2023-10-10T02:29:20.068,,,44690,-115.78
2023-10-10T02:29:20.077,,,45290,-115.76
2023-10-10T02:29:20.080,,,44790,-116.53
2023-10-10T02:29:20.089,,,44940,-116.39
2023-10-10T02:29:20.092,,,45540,-116.2
2023-10-10T02:29:20.100,,,45090,-116.53
2023-10-10T02:29:20.105,,,45340,-116.87
2023-10-10T02:29:20.110,,,44640,-116.39
2023-10-10T02:29:20.113,,,44740,-115.86
2023-10-10T02:29:20.121,,,45140,-117.01
2023-10-10T02:29:20.125,,,45390,-116.39
2023-10-10T02:29:20.134,,,44590,-117.71
2023-10-10T02:29:20.138,,,45440,-116.67
2023-10-10T02:29:20.140,,,44990,-116.89
2023-10-10T02:29:20.149,,,44840,-117.18
2023-10-10T02:29:20.152,,,45490,-113.43
2023-10-10T02:29:20.162,,,45190,-116.56
2023-10-10T02:29:20.166,,,44890,-116.85
2023-10-10T02:29:20.172,,,45040,-116.23
2023-10-10T02:29:20.175,,,45240,-117.67
2023-10-10T02:29:20.184,,,44690,-117.19
2023-10-10T02:29:20.188,,,45290,-117.05
2023-10-10T02:29:20.191,,,44790,-116.7
2023-10-10T02:29:20.197,,,44940,-116.72
2023-10-10T02:29:20.203,,,45540,-115.72
2023-10-10T02:29:20.207,,,45090,-118.04
2023-10-10T02:29:20.213,,,45340,-116.71
2023-10-10T02:29:20.219,,,44640,-117.96
2023-10-10T02:29:20.227,,,44740,-117.83
2023-10-10T02:29:20.230,,,45140,-116.86
2023-10-10T02:29:20.240,,,45390,-116.49
2023-10-10T02:29:20.242,,,44590,-116.49
2023-10-10T02:29:20.249,,,45440,-115.44
2023-10-10T02:29:20.253,,,44990,-115.72
2023-10-10T02:29:20.260,,,44840,-115.81
2023-10-10T02:29:20.271,,,45490,-114.43
2023-10-10T02:29:20.274,,,45190,-116.71
2023-10-10T02:29:20.276,,,44890,-117.06
2023-10-10T02:29:20.281,,,45040,-116.98
2023-10-10T02:29:20.290,,,45240,-117.5
2023-10-10T02:29:20.296,,,44690,-117.06
2023-10-10T02:29:20.299,,,45290,-116.31
2023-10-10T02:29:20.303,,,44790,-116.89
2023-10-10T02:29:20.311,,,44940,-116.57
2023-10-10T02:29:20.314,,,45540,-114.45
2023-10-10T02:29:20.320,,,45090,-117.2
2023-10-10T02:29:20.326,,,45340,-117.23
2023-10-10T02:29:20.332,,,44640,-117.12
2023-10-10T02:29:20.337,,,44740,-116.43
2023-10-10T02:29:20.345,,,45140,-116.48
2023-10-10T02:29:20.348,,,45390,-118.2
2023-10-10T02:29:20.357,,,44590,-116.77
2023-10-10T02:29:20.359,,,45440,-117.45
2023-10-10T02:29:20.368,,,44990,-116.86
2023-10-10T02:29:20.371,,,44840,-115.94
2023-10-10T02:29:20.377,,,45490,-115.5
2023-10-10T02:29:20.382,,,45190,-116.12
2023-10-10T02:29:20.387,,,44890,-117.5
2023-10-10T02:29:20.394,,,45040,-116.44
2023-10-10T02:29:20.398,,,45240,-117.71
2023-10-10T02:29:20.405,,,44690,-117.19
2023-10-10T02:29:20.409,,,45290,-116.82
2023-10-10T02:29:20.418,,,44790,-116.91
2023-10-10T02:29:20.422,,,44940,-117.31
2023-10-10T02:29:20.428,,,45540,-115.04
2023-10-10T02:29:20.433,,,45090,-115.5
2023-10-10T02:29:20.441,,,45340,-117.41
2023-10-10T02:29:20.443,,,44640,-118.13
2023-10-10T02:29:20.450,,,44740,-116.29
2023-10-10T02:29:20.454,,,45140,-116.7
2023-10-10T02:29:20.462,,,45390,-116.05
2023-10-10T02:29:20.465,,,44590,-117.71
2023-10-10T02:29:20.474,,,45440,-115.24
2023-10-10T02:29:20.476,,,44990,-116.33
2023-10-10T02:29:20.482,,,44840,-115.66
2023-10-10T02:29:20.489,,,45490,-116.43
2023-10-10T02:29:20.494,,,45190,-117.37
2023-10-10T02:29:20.499,,,44890,-117.02
2023-10-10T02:29:20.505,,,45040,-116.42
2023-10-10T02:29:20.509,,,45240,-116.54
2023-10-10T02:29:20.517,,,44690,-117.14
2023-10-10T02:29:20.521,,,45290,-117.26
2023-10-10T02:29:20.526,,,44790,-116.55
2023-10-10T02:29:20.532,,,44940,-117.39
2023-10-10T02:29:20.537,,,45540,-114.95
2023-10-10T02:29:20.543,,,45090,-116.53
2023-10-10T02:29:20.550,,,45340,-117.7
2023-10-10T02:29:20.556,,,44640,-116.16
2023-10-10T02:29:20.560,,,44740,-116.61
2023-10-10T02:29:20.567,,,45140,-117.12
2023-10-10T02:29:20.577,,,45390,-116.06
2023-10-10T02:29:20.582,,,44590,-115.79
2023-10-10T02:29:20.585,,,45440,-115.31
2023-10-10T02:29:20.592,,,44990,-117.19
2023-10-10T02:29:20.594,,,44840,-117.11
2023-10-10T02:29:20.603,,,45490,-116.5
2023-10-10T02:29:20.608,,,45190,-117.12
2023-10-10T02:29:20.615,,,44890,-117.07
2023-10-10T02:29:20.618,,,45040,-116.94
2023-10-10T02:29:20.626,,,45240,-116.16
2023-10-10T02:29:20.634,,,44690,-117.18
2023-10-10T02:29:20.638,,,45290,-115.62
2023-10-10T02:29:20.640,,,44790,-116.16
2023-10-10T02:29:20.645,,,44940,-116.53
2023-10-10T02:29:20.651,,,45540,-115.84
2023-10-10T02:29:20.656,,,45090,-116.44
2023-10-10T02:29:20.661,,,45340,-116.7
2023-10-10T02:29:20.667,,,44640,-116.59
2023-10-10T02:29:20.672,,,44740,-116.77
2023-10-10T02:29:20.679,,,45140,-117.1
2023-10-10T02:29:20.684,,,45390,-116.72
2023-10-10T02:29:20.690,,,44590,-117.63
2023-10-10T02:29:20.695,,,45440,-115.76
2023-10-10T02:29:20.701,,,44990,-117.66
2023-10-10T02:29:20.706,,,44840,-116.83
2023-10-10T02:29:20.715,,,45490,-115.46
2023-10-10T02:29:20.718,,,45190,-117.29
2023-10-10T02:29:20.727,,,44890,-116.4
2023-10-10T02:29:20.731,,,45040,-115.83
2023-10-10T02:29:20.735,,,45240,-116.41
2023-10-10T02:29:20.742,,,44690,-117.87
2023-10-10T02:29:20.745,,,45290,-117.64
2023-10-10T02:29:20.754,,,44790,-117.35
2023-10-10T02:29:20.757,,,44940,-116.92
2023-10-10T02:29:20.762,,,45540,-116.03
2023-10-10T02:29:20.770,,,45090,-116.35
2023-10-10T02:29:20.774,,,45340,-116.03
2023-10-10T02:29:20.779,,,44640,-116.54
2023-10-10T02:29:20.786,,,44740,-117.99
2023-10-10T02:29:20.790,,,45140,-117.1
2023-10-10T02:29:20.797,,,45390,-117.01
2023-10-10T02:29:20.801,,,44590,-117.92
2023-10-10T02:29:20.811,,,45440,-115.3
2023-10-10T02:29:20.814,,,44990,-116.22
2023-10-10T02:29:20.821,,,44840,-116.38
2023-10-10T02:29:20.824,,,45490,-115.54
2023-10-10T02:29:20.833,,,45190,-117.95
2023-10-10T02:29:20.836,,,44890,-116.51
2023-10-10T02:29:20.844,,,45040,-117.08
2023-10-10T02:29:20.847,,,45240,-117.68
2023-10-10T02:29:20.853,,,44690,-118
2023-10-10T02:29:20.862,,,45290,-117.82
2023-10-10T02:29:20.867,,,44790,-116.91
2023-10-10T02:29:20.870,,,44940,-117.01
2023-10-10T02:29:20.875,,,45540,-115.36
2023-10-10T02:29:20.881,,,45090,-117.22
2023-10-10T02:29:20.890,,,45340,-116.51
2023-10-10T02:29:20.892,,,44640,-117.47
2023-10-10T02:29:20.897,,,44740,-116.16
2023-10-10T02:29:20.903,,,45140,-116.88
2023-10-10T02:29:20.909,,,45390,-116.53
2023-10-10T02:29:20.935,,,44590,-117.47
2023-10-10T02:29:20.939,,,45440,-116.55
2023-10-10T02:29:20.946,,,44990,-117.68
2023-10-10T02:29:20.951,,,44840,-116.43
2023-10-10T02:29:20.952,,,45490,-115.99
2023-10-10T02:29:20.953,,,45190,-116.69
2023-10-10T02:29:20.955,,,44890,-116.62
2023-10-10T02:29:20.958,,,45040,-116.43
2023-10-10T02:29:20.960,,,45240,-116.56
2023-10-10T02:29:20.965,,,44690,-116.31
2023-10-10T02:29:20.972,,,45290,-117
2023-10-10T02:29:20.975,,,44790,-116.08
2023-10-10T02:29:20.987,,,44940,-116.52
2023-10-10T02:29:20.989,,,45540,-115.13
2023-10-10T02:29:20.995,,,45090,-117.09
2023-10-10T02:29:20.998,,,45340,-117.16
2023-10-10T02:29:21.004,,,44640,-117.81
2023-10-10T02:29:21.009,,,44740,-116.06
2023-10-10T02:29:21.017,,,45140,-117.12
2023-10-10T02:29:21.021,,,45390,-116.57
2023-10-10T02:29:21.027,,,44590,-118.12
2023-10-10T02:29:21.033,,,45440,-116.21
2023-10-10T02:29:21.038,,,44990,-116.48
2023-10-10T02:29:21.045,,,44840,-116.07
2023-10-10T02:29:21.049,,,45490,-115.66
2023-10-10T02:29:21.055,,,45190,-118.04
2023-10-10T02:29:21.063,,,44890,-116.08
2023-10-10T02:29:21.067,,,45040,-116.04
2023-10-10T02:29:21.073,,,45240,-117.06
2023-10-10T02:29:21.077,,,44690,-116.12
2023-10-10T02:29:21.082,,,45290,-117.44
2023-10-10T02:29:21.091,,,44790,-116.31
2023-10-10T02:29:21.094,,,44940,-116.64
2023-10-10T02:29:21.101,,,45540,-115.07
2023-10-10T02:29:21.105,,,45090,-118.01
2023-10-10T02:29:21.111,,,45340,-118.12
2023-10-10T02:29:21.116,,,44640,-116.77
2023-10-10T02:29:21.123,,,44740,-116.39
2023-10-10T02:29:21.129,,,45140,-117.52
2023-10-10T02:29:21.134,,,45390,-116.79
2023-10-10T02:29:21.142,,,44590,-116.15
2023-10-10T02:29:21.148,,,45440,-117.56
2023-10-10T02:29:21.151,,,44990,-116.2
2023-10-10T02:29:21.157,,,44840,-117.02
2023-10-10T02:29:21.165,,,45490,-115.57
2023-10-10T02:29:21.177,,,45190,-115.89
2023-10-10T02:29:21.184,,,44890,-118
2023-10-10T02:29:21.186,,,45040,-116.52
2023-10-10T02:29:21.190,,,45240,-116.65
2023-10-10T02:29:21.196,,,44690,-117.31
2023-10-10T02:29:21.200,,,45290,-116.16
2023-10-10T02:29:21.201,,,44790,-117.43
2023-10-10T02:29:21.205,,,44940,-116.83
2023-10-10T02:29:21.210,,,45540,-117.39
2023-10-10T02:29:21.216,,,45090,-116.47
2023-10-10T02:29:21.221,,,45340,-117.37
2023-10-10T02:29:21.227,,,44640,-118.01
2023-10-10T02:29:21.232,,,44740,-116.4
2023-10-10T02:29:21.240,,,45140,-117.18
2023-10-10T02:29:21.244,,,45390,-116.32
2023-10-10T02:29:21.252,,,44590,-117.64
2023-10-10T02:29:21.256,,,45440,-116.46
2023-10-10T02:29:21.262,,,44990,-116.41
2023-10-10T02:29:21.267,,,44840,-117.02
2023-10-10T02:29:21.273,,,45490,-117
2023-10-10T02:29:21.278,,,45190,-115.86
2023-10-10T02:29:21.285,,,44890,-116.64
2023-10-10T02:29:21.293,,,45040,-116.35
2023-10-10T02:29:21.295,,,45240,-117.48
2023-10-10T02:29:21.301,,,44690,-116.86
2023-10-10T02:29:21.306,,,45290,-117.42
2023-10-10T02:29:21.327,,,44790,-116.95
2023-10-10T02:29:21.328,,,44940,-115.69
2023-10-10T02:29:21.332,,,45540,-116.72
2023-10-10T02:29:21.334,,,45090,-116.84
2023-10-10T02:29:21.336,,,45340,-117.17
2023-10-10T02:29:21.343,,,44640,-117.26
2023-10-10T02:29:21.346,,,44740,-116.31
2023-10-10T02:29:21.352,,,45140,-117.43
2023-10-10T02:29:21.357,,,45390,-116.29
2023-10-10T02:29:21.366,,,44590,-117.48
2023-10-10T02:29:21.368,,,45440,-116.77
2023-10-10T02:29:21.374,,,44990,-116.59
2023-10-10T02:29:21.379,,,44840,-116.35
2023-10-10T02:29:21.386,,,45490,-115.85
2023-10-10T02:29:21.396,,,45190,-116.19
2023-10-10T02:29:21.399,,,44890,-116.22
2023-10-10T02:29:21.404,,,45040,-117.29
2023-10-10T02:29:21.408,,,45240,-116.98
2023-10-10T02:29:21.413,,,44690,-117.02
2023-10-10T02:29:21.422,,,45290,-116.24
2023-10-10T02:29:21.426,,,44790,-117.79
2023-10-10T02:29:21.433,,,44940,-116.81
2023-10-10T02:29:21.436,,,45540,-116.32
2023-10-10T02:29:21.443,,,45090,-116.44
2023-10-10T02:29:21.447,,,45340,-117.95
2023-10-10T02:29:21.452,,,44640,-117.41
2023-10-10T02:29:21.457,,,44740,-115.87
2023-10-10T02:29:21.464,,,45140,-117.58
2023-10-10T02:29:21.471,,,45390,-116.35
2023-10-10T02:29:21.473,,,44590,-116.89
2023-10-10T02:29:21.482,,,45440,-116.22
2023-10-10T02:29:21.485,,,44990,-117.89
2023-10-10T02:29:21.492,,,44840,-116.86
2023-10-10T02:29:21.496,,,45490,-115.78
2023-10-10T02:29:21.502,,,45190,-116.18
2023-10-10T02:29:21.507,,,44890,-116.06
2023-10-10T02:29:21.516,,,45040,-117.17
2023-10-10T02:29:21.521,,,45240,-116.85
2023-10-10T02:29:21.527,,,44690,-117.19
2023-10-10T02:29:21.532,,,45290,-116.74
2023-10-10T02:29:21.537,,,44790,-117.79
2023-10-10T02:29:21.542,,,44940,-116.99
2023-10-10T02:29:21.549,,,45540,-115.06
2023-10-10T02:29:21.554,,,45090,-116.71
2023-10-10T02:29:21.561,,,45340,-116.44
2023-10-10T02:29:21.565,,,44640,-116.15
2023-10-10T02:29:21.574,,,44740,-117.48
2023-10-10T02:29:21.578,,,45140,-116.51
2023-10-10T02:29:21.585,,,45390,-116.96
2023-10-10T02:29:21.588,,,44590,-116.27
2023-10-10T02:29:21.594,,,45440,-115.86
2023-10-10T02:29:21.606,,,44990,-117.63
2023-10-10T02:29:21.611,,,44840,-117.25
2023-10-10T02:29:21.612,,,45490,-116.11
2023-10-10T02:29:21.614,,,45190,-117.88
2023-10-10T02:29:21.620,,,44890,-116.14
2023-10-10T02:29:21.625,,,45040,-116.14
2023-10-10T02:29:21.631,,,45240,-117.08
2023-10-10T02:29:21.637,,,44690,-117.5
2023-10-10T02:29:22.111,,,45290,-115.98
2023-10-10T02:29:22.117,,,44790,-116.64
2023-10-10T02:29:22.119,,,44940,-115.8
2023-10-10T02:29:22.124,,,45540,-115.63
2023-10-10T02:29:22.129,,,45090,-116.5
2023-10-10T02:29:22.131,,,45340,-117.39
2023-10-10T02:29:22.139,,,44640,-115.86
2023-10-10T02:29:22.140,,,44740,-116.36
2023-10-10T02:29:22.143,,,45140,-116.54
2023-10-10T02:29:22.148,,,45390,-116.81
2023-10-10T02:29:22.151,,,44590,-116.87
2023-10-10T02:29:22.152,,,45440,-116.37
2023-10-10T02:29:22.159,,,44990,-117.57
2023-10-10T02:29:22.161,,,44840,-117.87
2023-10-10T02:29:22.162,,,45490,-114.67
2023-10-10T02:29:22.162,,,45190,-116.73
